atclaatst_naam_tekst#gesl#atclaatst#uitgiftes#DDD#vergoeding#gebruikers#DDD_per_uitgifte#vergoeding_per_uitgifte#vergoeding_per_gebruiker#vergoeding_per_DDD#DDD_per_gebruiker#uitgifte_per_gebruiker#lftkls
Elbasvir met grazoprevir #M #J05AP54 #12 #324 #78412 #5 #28,00 #6775,00 #14947,00 #242,00 #61,77 #2,21 #65-74
Elbasvir met grazoprevir #M #J05AP54 #4 #140 #34984 #2 #35,00 #8746,00 #17492,00 #249,90 #70,00 #2,00 #75 +
Elbasvir met grazoprevir #V #J05AP54 #12 #336 #85626 #4 #28,00 #7135,00 #21406,00 #254,80 #84,00 #3,00 #25-44
Elbasvir met grazoprevir #V #J05AP54 #14 #420 #104930 #6 #30,00 #7495,00 #17488,00 #249,80 #70,00 #2,33 #45-64
Elbasvir met grazoprevir #V #J05AP54 #4 #112 #27980 #2 #28,00 #6995,00 #13990,00 #249,80 #56,00 #2,00 #65-74
Elbasvir met grazoprevir #V #J05AP54 #2 #84 #20990 #1 #42,00 #10495,00 #20990,00 #249,90 #84,00 #2,00 #75 +
Sofosbuvir met velpatasvir #M #J05AP55 #33 #933 #264320 #12 #28,00 #7934,00 #21810,00 #283,40 #76,97 #2,75 #25-44
Sofosbuvir met velpatasvir #M #J05AP55 #118 #3460 #1004800 #49 #29,43 #8534,00 #20641,00 #290,00 #71,17 #2,42 #45-64
Sofosbuvir met velpatasvir #M #J05AP55 #17 #465 #136080 #7 #28,00 #8189,00 #18713,00 #292,50 #63,98 #2,29 #65-74
Sofosbuvir met velpatasvir #M #J05AP55 #5 #140 #41239 #2 #28,00 #8248,00 #20620,00 #294,60 #70,00 #2,50 #75 +
Sofosbuvir met velpatasvir #V #J05AP55 #5 #140 #40542 #3 #28,00 #8108,00 #13514,00 #289,60 #46,67 #1,67 #25-44
Sofosbuvir met velpatasvir #V #J05AP55 #20 #562 #164950 #10 #28,00 #8217,00 #16433,00 #293,50 #56,00 #2,00 #45-64
Sofosbuvir met velpatasvir #V #J05AP55 #14 #406 #120010 #5 #28,00 #8281,00 #23168,00 #295,80 #78,33 #2,80 #65-74
Sofosbuvir met velpatasvir en voxilaprevir #M #J05AP56 #8 #232 #112270 #3 #28,00 #13576,00 #36164,00 #484,80 #74,59 #2,66 #25-44
Sofosbuvir met velpatasvir en voxilaprevir #M #J05AP56 #6 #175 #85270 #3 #28,00 #13626,00 #27220,00 #486,60 #55,93 #2,00 #45-64
Sofosbuvir met velpatasvir en voxilaprevir #M #J05AP56 #8 #224 #112800 #2 #28,00 #14100,00 #56399,00 #503,60 #112,00 #4,00 #65-74
Sofosbuvir met velpatasvir en voxilaprevir #V #J05AP56 #3 #84 #41984 #1 #28,00 #13995,00 #41984,00 #499,80 #84,00 #3,00 #25-44
Sofosbuvir met velpatasvir en voxilaprevir #V #J05AP56 #4 #112 #58499 #2 #28,00 #14625,00 #29250,00 #522,30 #56,00 #2,00 #45-64
Sofosbuvir met velpatasvir en voxilaprevir #V #J05AP56 #2 #56 #27989 #1 #28,00 #13995,00 #27989,00 #499,80 #56,00 #2,00 #65-74
Glecaprevir met pibrentasvir #M #J05AP57 #2 #56 #23990 #1 #27,97 #11995,00 #23990,00 #428,80 #55,94 #2,00 #15-24
Glecaprevir met pibrentasvir #M #J05AP57 #114 #3200 #1348300 #62 #28,22 #11878,00 #21808,00 #421,00 #51,80 #1,84 #25-44
Glecaprevir met pibrentasvir #M #J05AP57 #223 #6420 #2718400 #126 #28,73 #12175,00 #21508,00 #423,70 #50,76 #1,77 #45-64
Glecaprevir met pibrentasvir #M #J05AP57 #61 #1800 #772830 #33 #29,34 #12600,00 #23645,00 #429,50 #55,06 #1,88 #65-74
Glecaprevir met pibrentasvir #M #J05AP57 #5 #140 #60694 #3 #27,97 #12139,00 #20231,00 #434,00 #46,62 #1,67 #75 +
Glecaprevir met pibrentasvir #V #J05AP57 #1 #28 #11004 #1 #27,97 #11004,00 #11004,00 #393,40 #27,97 #1,00 #5-14
Glecaprevir met pibrentasvir #V #J05AP57 #3 #89 #38528 #2 #27,97 #12174,00 #18216,00 #435,20 #41,86 #1,50 #15-24
Glecaprevir met pibrentasvir #V #J05AP57 #47 #1380 #588780 #25 #29,78 #12660,00 #23301,00 #425,20 #54,81 #1,84 #25-44
Glecaprevir met pibrentasvir #V #J05AP57 #121 #3420 #1465200 #61 #28,20 #12099,00 #24206,00 #429,00 #56,42 #2,00 #45-64
Glecaprevir met pibrentasvir #V #J05AP57 #27 #792 #342470 #14 #29,00 #12540,00 #24204,00 #432,50 #55,97 #1,93 #65-74
Glecaprevir met pibrentasvir #V #J05AP57 #8 #226 #95857 #5 #27,97 #11847,00 #18939,00 #423,50 #44,72 #1,60 #75 +
Zidovudine met lamivudine #M #J05AR01 #1 #10 #27 #1 #10,00 #26,78 #26,78 #2,68 #10,00 #1,00 #15-24
Zidovudine met lamivudine #M #J05AR01 #79 #3160 #5999 #9 #40,10 #76,16 #654,50 #1,90 #344,60 #8,59 #25-44
Zidovudine met lamivudine #M #J05AR01 #315 #15090 #34661 #46 #47,86 #109,90 #746,10 #2,30 #324,80 #6,79 #45-64
Zidovudine met lamivudine #M #J05AR01 #135 #5930 #14409 #18 #43,78 #106,40 #786,30 #2,43 #323,50 #7,39 #65-74
Zidovudine met lamivudine #M #J05AR01 #70 #2620 #5019 #7 #37,32 #71,61 #692,80 #1,92 #361,00 #9,67 #75 +
Zidovudine met lamivudine #V #J05AR01 #1 #30 #50 #1 #30,00 #49,94 #49,94 #1,66 #30,00 #1,00 #15-24
Zidovudine met lamivudine #V #J05AR01 #29 #1490 #2611 #6 #51,23 #89,82 #434,10 #1,75 #247,50 #4,83 #25-44
Zidovudine met lamivudine #V #J05AR01 #87 #3430 #10503 #11 #39,45 #120,60 #953,70 #3,06 #311,90 #7,91 #45-64
Zidovudine met lamivudine #V #J05AR01 #13 #990 #2237 #3 #76,15 #172,10 #745,70 #2,26 #330,00 #4,33 #65-74
Zidovudine met lamivudine #V #J05AR01 #9 #656 #2482 #2 #76,09 #287,70 #1194,00 #3,78 #315,80 #4,15 #75 +
Lamivudine met abacavir #M #J05AR02 #35 #2350 #2346 #11 #66,65 #66,56 #212,30 #1,00 #212,60 #3,19 #5-14
Lamivudine met abacavir #M #J05AR02 #12 #1050 #3852 #4 #87,50 #321,00 #963,00 #3,67 #262,50 #3,00 #15-24
Lamivudine met abacavir #M #J05AR02 #243 #18260 #25760 #69 #75,24 #106,10 #375,60 #1,41 #266,30 #3,54 #25-44
Lamivudine met abacavir #M #J05AR02 #1922 #119000 #160160 #378 #61,91 #83,33 #423,90 #1,35 #314,90 #5,09 #45-64
Lamivudine met abacavir #M #J05AR02 #621 #36950 #42251 #122 #59,51 #68,04 #347,60 #1,14 #304,00 #5,11 #65-74
Lamivudine met abacavir #M #J05AR02 #163 #11160 #14622 #33 #68,62 #89,89 #448,10 #1,31 #342,10 #4,99 #75 +
Lamivudine met abacavir #V #J05AR02 #55 #4070 #7014 #13 #74,00 #127,60 #534,90 #1,72 #310,20 #4,19 #5-14
Lamivudine met abacavir #V #J05AR02 #15 #1060 #1780 #5 #69,94 #118,00 #354,60 #1,69 #210,30 #3,01 #15-24
Lamivudine met abacavir #V #J05AR02 #205 #15020 #17758 #58 #73,29 #86,64 #305,90 #1,18 #258,80 #3,53 #25-44
Lamivudine met abacavir #V #J05AR02 #692 #36800 #52450 #120 #53,19 #75,80 #438,40 #1,43 #307,60 #5,78 #45-64
Lamivudine met abacavir #V #J05AR02 #146 #5750 #8329 #17 #39,32 #56,96 #485,50 #1,45 #335,10 #8,52 #65-74
Lamivudine met abacavir #V #J05AR02 #73 #1420 #1493 #4 #19,48 #20,45 #373,30 #1,05 #355,50 #18,25 #75 +
Tenofovir disoproxil met emtricitabine #M #J05AR03 #1 #30 #40 #1 #30,00 #40,10 #40,10 #1,34 #30,00 #1,00 #5-14
Tenofovir disoproxil met emtricitabine #M #J05AR03 #286 #12200 #41120 #153 #42,71 #144,00 #269,00 #3,37 #79,79 #1,87 #15-24
Tenofovir disoproxil met emtricitabine #M #J05AR03 #3917 #232900 #680530 #1329 #59,47 #173,70 #512,10 #2,92 #175,30 #2,95 #25-44
Tenofovir disoproxil met emtricitabine #M #J05AR03 #7991 #484000 #1472200 #1852 #60,57 #184,20 #795,00 #3,04 #261,40 #4,32 #45-64
Tenofovir disoproxil met emtricitabine #M #J05AR03 #1547 #90890 #279510 #308 #58,77 #180,70 #909,10 #3,08 #295,60 #5,03 #65-74
Tenofovir disoproxil met emtricitabine #M #J05AR03 #200 #11400 #27427 #41 #56,87 #136,80 #664,90 #2,41 #276,30 #4,86 #75 +
Tenofovir disoproxil met emtricitabine #V #J05AR03 #6 #240 #548 #6 #40,00 #91,38 #91,38 #2,28 #40,00 #1,00 #5-14
Tenofovir disoproxil met emtricitabine #V #J05AR03 #169 #4820 #15491 #129 #28,54 #91,68 #119,70 #3,21 #37,28 #1,31 #15-24
Tenofovir disoproxil met emtricitabine #V #J05AR03 #1946 #117100 #361040 #512 #60,20 #185,60 #705,20 #3,08 #228,80 #3,80 #25-44
Tenofovir disoproxil met emtricitabine #V #J05AR03 #1890 #98900 #306890 #363 #52,32 #162,40 #845,00 #3,10 #272,30 #5,20 #45-64
Tenofovir disoproxil met emtricitabine #V #J05AR03 #141 #6810 #19389 #25 #48,12 #137,10 #789,90 #2,85 #277,30 #5,76 #65-74
Tenofovir disoproxil met emtricitabine #V #J05AR03 #86 #2660 #4942 #9 #30,88 #57,46 #549,10 #1,86 #295,10 #9,56 #75 +
Zidovudine met lamivudine en abacavir #M #J05AR04 #68 #1470 #27675 #5 #21,63 #406,00 #5473,00 #18,77 #291,60 #13,48 #45-64
Zidovudine met lamivudine en abacavir #M #J05AR04 #7 #630 #11849 #2 #90,00 #1693,00 #5925,00 #18,81 #315,00 #3,50 #65-74
Zidovudine met lamivudine en abacavir #M #J05AR04 #1 #60 #976 #1 #60,00 #975,90 #975,90 #16,26 #60,00 #1,00 #75 +
Zidovudine met lamivudine en abacavir #V #J05AR04 #2 #180 #3025 #1 #90,00 #1512,00 #3025,00 #16,80 #180,00 #2,00 #45-64
Emtricitabine met tenofovir disoproxil en efavirenz #M #J05AR06 #20 #1710 #13235 #6 #85,45 #661,80 #2206,00 #7,74 #284,80 #3,33 #15-24
Emtricitabine met tenofovir disoproxil en efavirenz #M #J05AR06 #887 #66740 #392830 #220 #75,21 #442,60 #1785,00 #5,89 #303,30 #4,03 #25-44
Emtricitabine met tenofovir disoproxil en efavirenz #M #J05AR06 #2949 #226800 #1287100 #677 #76,90 #436,40 #1900,00 #5,68 #334,90 #4,35 #45-64
Emtricitabine met tenofovir disoproxil en efavirenz #M #J05AR06 #693 #43460 #263750 #126 #62,69 #380,50 #2092,00 #6,07 #344,70 #5,50 #65-74
Emtricitabine met tenofovir disoproxil en efavirenz #M #J05AR06 #190 #11690 #50484 #38 #61,37 #265,10 #1330,00 #4,32 #307,80 #5,02 #75 +
Emtricitabine met tenofovir disoproxil en efavirenz #V #J05AR06 #322 #19010 #114700 #64 #59,07 #356,30 #1796,00 #6,03 #297,80 #5,04 #25-44
Emtricitabine met tenofovir disoproxil en efavirenz #V #J05AR06 #847 #52860 #278520 #168 #62,43 #328,90 #1654,00 #5,27 #313,90 #5,03 #45-64
Emtricitabine met tenofovir disoproxil en efavirenz #V #J05AR06 #127 #7430 #63923 #24 #58,58 #503,60 #2673,00 #8,60 #310,90 #5,31 #65-74
Emtricitabine met tenofovir disoproxil en efavirenz #V #J05AR06 #28 #2100 #15880 #6 #75,00 #567,10 #2647,00 #7,56 #350,00 #4,67 #75 +
Emtricitabine met tenofovir disoproxil en rilpivirine #M #J05AR08 #2 #192 #4152 #1 #90,00 #1942,00 #3885,00 #21,58 #180,00 #2,00 #15-24
Emtricitabine met tenofovir disoproxil en rilpivirine #M #J05AR08 #620 #41450 #823360 #155 #66,82 #1327,00 #5306,00 #19,87 #267,10 #4,00 #25-44
Emtricitabine met tenofovir disoproxil en rilpivirine #M #J05AR08 #909 #62830 #1250300 #231 #69,14 #1376,00 #5413,00 #19,90 #272,00 #3,93 #45-64
Emtricitabine met tenofovir disoproxil en rilpivirine #M #J05AR08 #160 #10290 #198000 #36 #64,21 #1235,00 #5467,00 #19,24 #284,20 #4,43 #65-74
Emtricitabine met tenofovir disoproxil en rilpivirine #M #J05AR08 #43 #2120 #41975 #6 #49,13 #974,60 #6669,00 #19,83 #336,20 #6,84 #75 +
Emtricitabine met tenofovir disoproxil en rilpivirine #V #J05AR08 #27 #1320 #25100 #5 #48,89 #929,60 #5020,00 #19,02 #264,00 #5,40 #15-24
Emtricitabine met tenofovir disoproxil en rilpivirine #V #J05AR08 #245 #12870 #258950 #57 #52,46 #1055,00 #4513,00 #20,12 #224,30 #4,28 #25-44
Emtricitabine met tenofovir disoproxil en rilpivirine #V #J05AR08 #325 #18210 #358290 #68 #56,05 #1103,00 #5281,00 #19,67 #268,40 #4,79 #45-64
Emtricitabine met tenofovir disoproxil en rilpivirine #V #J05AR08 #4 #300 #6450 #2 #75,00 #1612,00 #3225,00 #21,50 #150,00 #2,00 #65-74
Emtricitabine met tenofovir  elvitegravir en cobicistat #M #J05AR09 #9 #716 #20468 #2 #76,32 #2182,00 #9872,00 #28,60 #345,20 #4,52 #15-24
Emtricitabine met tenofovir  elvitegravir en cobicistat #M #J05AR09 #1098 #69010 #1977400 #220 #62,86 #1801,00 #9005,00 #28,65 #314,30 #5,00 #25-44
Emtricitabine met tenofovir  elvitegravir en cobicistat #M #J05AR09 #1278 #82350 #2340700 #255 #64,44 #1832,00 #9169,00 #28,42 #322,60 #5,01 #45-64
Emtricitabine met tenofovir  elvitegravir en cobicistat #M #J05AR09 #142 #9360 #267910 #26 #65,85 #1885,00 #10487,00 #28,62 #366,40 #5,56 #65-74
Emtricitabine met tenofovir  elvitegravir en cobicistat #M #J05AR09 #45 #2610 #76288 #7 #57,97 #1697,00 #10530,00 #29,27 #359,80 #6,21 #75 +
Emtricitabine met tenofovir  elvitegravir en cobicistat #V #J05AR09 #10 #300 #8656 #1 #30,00 #865,60 #8656,00 #28,85 #300,00 #10,00 #15-24
Emtricitabine met tenofovir  elvitegravir en cobicistat #V #J05AR09 #157 #9030 #253940 #33 #57,69 #1622,00 #7593,00 #28,12 #270,00 #4,68 #25-44
Emtricitabine met tenofovir  elvitegravir en cobicistat #V #J05AR09 #285 #14650 #412840 #50 #51,47 #1451,00 #8299,00 #28,19 #294,40 #5,72 #45-64
Emtricitabine met tenofovir  elvitegravir en cobicistat #V #J05AR09 #15 #690 #19344 #2 #46,00 #1290,00 #9672,00 #28,03 #345,00 #7,50 #65-74
Lopinavir met ritonavir #M #J05AR10 #22 #690 #9891 #5 #31,36 #449,60 #1978,00 #14,34 #138,00 #4,40 #0-4
Lopinavir met ritonavir #M #J05AR10 #28 #1010 #14087 #7 #36,64 #509,50 #1969,00 #13,91 #141,60 #3,86 #5-14
Lopinavir met ritonavir #M #J05AR10 #1 #10 #64 #1 #10,00 #63,56 #63,56 #6,36 #10,00 #1,00 #15-24
Lopinavir met ritonavir #M #J05AR10 #9 #690 #7499 #2 #76,67 #833,30 #3750,00 #10,87 #345,00 #4,50 #25-44
Lopinavir met ritonavir #M #J05AR10 #176 #8450 #96588 #24 #48,05 #549,10 #3955,00 #11,43 #346,10 #7,20 #45-64
Lopinavir met ritonavir #M #J05AR10 #43 #1680 #21520 #5 #38,95 #500,50 #4304,00 #12,85 #335,00 #8,60 #65-74
Lopinavir met ritonavir #M #J05AR10 #9 #552 #6826 #2 #59,38 #734,90 #3339,00 #12,38 #269,80 #4,54 #75 +
Lopinavir met ritonavir #V #J05AR10 #22 #719 #10484 #5 #32,61 #475,80 #1989,00 #14,59 #136,30 #4,18 #0-4
Lopinavir met ritonavir #V #J05AR10 #33 #1290 #18822 #8 #39,20 #570,80 #2302,00 #14,56 #158,10 #4,03 #5-14
Lopinavir met ritonavir #V #J05AR10 #7 #315 #2759 #2 #45,00 #394,10 #1379,00 #8,76 #157,50 #3,50 #15-24
Lopinavir met ritonavir #V #J05AR10 #16 #1320 #15038 #4 #81,65 #929,90 #3710,00 #11,39 #325,70 #3,99 #25-44
Lopinavir met ritonavir #V #J05AR10 #75 #3370 #37070 #13 #44,97 #494,30 #2852,00 #10,99 #259,40 #5,77 #45-64
Lopinavir met ritonavir #V #J05AR10 #17 #356 #5123 #1 #20,94 #301,40 #5123,00 #14,39 #356,00 #17,00 #65-74
Lopinavir met ritonavir #V #J05AR10 #24 #1290 #15504 #3 #53,75 #646,00 #5168,00 #12,02 #430,00 #8,00 #75 +
Lamivudine met abacavir en dolutegravir #M #J05AR13 #79 #4780 #126410 #16 #60,75 #1605,00 #7682,00 #26,42 #290,70 #4,79 #5-14
Lamivudine met abacavir en dolutegravir #M #J05AR13 #173 #11200 #303820 #40 #64,92 #1761,00 #7653,00 #27,12 #282,20 #4,35 #15-24
Lamivudine met abacavir en dolutegravir #M #J05AR13 #3255 #220500 #5925800 #760 #67,75 #1820,00 #7798,00 #26,87 #290,20 #4,28 #25-44
Lamivudine met abacavir en dolutegravir #M #J05AR13 #4860 #311900 #8327600 #1001 #64,17 #1714,00 #8323,00 #26,70 #311,70 #4,86 #45-64
Lamivudine met abacavir en dolutegravir #M #J05AR13 #1085 #60590 #1614100 #190 #55,85 #1488,00 #8512,00 #26,64 #319,50 #5,72 #65-74
Lamivudine met abacavir en dolutegravir #M #J05AR13 #273 #11920 #319970 #36 #43,66 #1173,00 #8795,00 #26,85 #327,50 #7,50 #75 +
Lamivudine met abacavir en dolutegravir #V #J05AR13 #121 #7900 #213660 #22 #65,59 #1773,00 #9543,00 #27,03 #353,00 #5,38 #5-14
Lamivudine met abacavir en dolutegravir #V #J05AR13 #187 #9260 #249270 #31 #49,65 #1336,00 #7958,00 #26,91 #295,70 #5,96 #15-24
Lamivudine met abacavir en dolutegravir #V #J05AR13 #932 #51950 #1404900 #193 #55,73 #1507,00 #7297,00 #27,04 #269,80 #4,84 #25-44
Lamivudine met abacavir en dolutegravir #V #J05AR13 #1582 #76430 #2041200 #249 #48,32 #1291,00 #8199,00 #26,71 #307,00 #6,35 #45-64
Lamivudine met abacavir en dolutegravir #V #J05AR13 #291 #10580 #283510 #35 #36,39 #975,10 #8165,00 #26,80 #304,70 #8,37 #65-74
Lamivudine met abacavir en dolutegravir #V #J05AR13 #79 #3130 #81737 #9 #39,59 #1035,00 #9082,00 #26,13 #347,60 #8,78 #75 +
Darunavir met cobicistat #M #J05AR14 #19 #. #11023 #4 #. #580,20 #2756,00 #. #. #4,75 #15-24
Darunavir met cobicistat #M #J05AR14 #588 #. #467880 #129 #. #795,70 #3637,00 #. #. #4,57 #25-44
Darunavir met cobicistat #M #J05AR14 #2080 #. #1539700 #405 #. #740,10 #3803,00 #. #. #5,14 #45-64
Darunavir met cobicistat #M #J05AR14 #543 #. #358950 #93 #. #660,60 #3877,00 #. #. #5,87 #65-74
Darunavir met cobicistat #M #J05AR14 #105 #. #73943 #21 #. #704,10 #3600,00 #. #. #5,11 #75 +
Darunavir met cobicistat #V #J05AR14 #18 #. #10236 #3 #. #568,70 #3412,00 #. #. #6,00 #15-24
Darunavir met cobicistat #V #J05AR14 #160 #. #98385 #31 #. #616,10 #3157,00 #. #. #5,12 #25-44
Darunavir met cobicistat #V #J05AR14 #662 #. #333440 #91 #. #504,10 #3680,00 #. #. #7,30 #45-64
Darunavir met cobicistat #V #J05AR14 #85 #. #36592 #10 #. #428,20 #3613,00 #. #. #8,44 #65-74
Emtricitabine met tenofovir alafenamide #M #J05AR17 #16 #880 #13047 #6 #56,21 #833,10 #2072,00 #14,82 #139,80 #2,49 #15-24
Emtricitabine met tenofovir alafenamide #M #J05AR17 #1015 #69090 #1022900 #224 #68,04 #1007,00 #4573,00 #14,81 #308,80 #4,54 #25-44
Emtricitabine met tenofovir alafenamide #M #J05AR17 #5201 #298800 #4390000 #955 #57,44 #844,10 #4598,00 #14,69 #312,90 #5,45 #45-64
Emtricitabine met tenofovir alafenamide #M #J05AR17 #1881 #99150 #1460900 #310 #52,72 #776,70 #4710,00 #14,73 #319,70 #6,06 #65-74
Emtricitabine met tenofovir alafenamide #M #J05AR17 #598 #29930 #435720 #92 #50,06 #728,70 #4738,00 #14,56 #325,50 #6,50 #75 +
Emtricitabine met tenofovir alafenamide #V #J05AR17 #1 #90 #1342 #1 #90,00 #1342,00 #1342,00 #14,92 #90,00 #1,00 #5-14
Emtricitabine met tenofovir alafenamide #V #J05AR17 #13 #1020 #15748 #4 #80,26 #1238,00 #3703,00 #15,42 #240,10 #2,99 #15-24
Emtricitabine met tenofovir alafenamide #V #J05AR17 #404 #23420 #349030 #85 #57,91 #863,20 #4084,00 #14,90 #274,00 #4,73 #25-44
Emtricitabine met tenofovir alafenamide #V #J05AR17 #1508 #72200 #1063100 #227 #47,87 #704,90 #4682,00 #14,72 #318,00 #6,64 #45-64
Emtricitabine met tenofovir alafenamide #V #J05AR17 #335 #12390 #181640 #37 #37,03 #542,90 #4954,00 #14,66 #337,90 #9,13 #65-74
Emtricitabine met tenofovir alafenamide #V #J05AR17 #93 #3340 #49321 #9 #35,74 #528,10 #5434,00 #14,78 #367,80 #10,29 #75 +
Emtricitabine tenofovir alafenamide elvitegravir cobicista #M #J05AR18 #108 #6470 #172910 #18 #60,05 #1605,00 #9863,00 #26,73 #369,00 #6,14 #5-14
Emtricitabine tenofovir alafenamide elvitegravir cobicista #M #J05AR18 #89 #5230 #139980 #19 #58,75 #1572,00 #7554,00 #26,76 #282,30 #4,81 #15-24
Emtricitabine tenofovir alafenamide elvitegravir cobicista #M #J05AR18 #3441 #232500 #6371300 #735 #67,57 #1852,00 #8673,00 #27,41 #316,50 #4,68 #25-44
Emtricitabine tenofovir alafenamide elvitegravir cobicista #M #J05AR18 #6075 #412700 #11257600 #1234 #67,92 #1853,00 #9122,00 #27,28 #334,40 #4,92 #45-64
Emtricitabine tenofovir alafenamide elvitegravir cobicista #M #J05AR18 #935 #63330 #1725100 #189 #67,74 #1845,00 #9118,00 #27,24 #334,70 #4,94 #65-74
Emtricitabine tenofovir alafenamide elvitegravir cobicista #M #J05AR18 #192 #11950 #323630 #38 #62,19 #1685,00 #8425,00 #27,09 #311,00 #5,00 #75 +
Emtricitabine tenofovir alafenamide elvitegravir cobicista #V #J05AR18 #125 #6570 #179680 #20 #52,73 #1443,00 #9171,00 #27,37 #335,10 #6,36 #5-14
Emtricitabine tenofovir alafenamide elvitegravir cobicista #V #J05AR18 #35 #1990 #55903 #7 #57,19 #1608,00 #7836,00 #28,12 #278,70 #4,87 #15-24
Emtricitabine tenofovir alafenamide elvitegravir cobicista #V #J05AR18 #623 #39160 #1081900 #136 #62,86 #1737,00 #7944,00 #27,63 #287,50 #4,57 #25-44
Emtricitabine tenofovir alafenamide elvitegravir cobicista #V #J05AR18 #1185 #74120 #2039600 #229 #62,53 #1721,00 #8891,00 #27,52 #323,10 #5,17 #45-64
Emtricitabine tenofovir alafenamide elvitegravir cobicista #V #J05AR18 #124 #7760 #216660 #24 #62,45 #1743,00 #8891,00 #27,91 #318,60 #5,10 #65-74
Emtricitabine tenofovir alafenamide elvitegravir cobicista #V #J05AR18 #41 #2760 #79638 #8 #67,25 #1939,00 #9836,00 #28,83 #341,20 #5,07 #75 +
Emtricitabine met tenofovir alafenamide en rilpivirine #M #J05AR19 #33 #2030 #41757 #7 #62,11 #1275,00 #5622,00 #20,53 #273,80 #4,41 #15-24
Emtricitabine met tenofovir alafenamide en rilpivirine #M #J05AR19 #1175 #83750 #1672700 #272 #71,31 #1424,00 #6155,00 #19,97 #308,20 #4,32 #25-44
Emtricitabine met tenofovir alafenamide en rilpivirine #M #J05AR19 #2367 #163700 #3280800 #530 #69,16 #1386,00 #6195,00 #20,04 #309,10 #4,47 #45-64
Emtricitabine met tenofovir alafenamide en rilpivirine #M #J05AR19 #519 #34460 #696250 #105 #66,44 #1342,00 #6619,00 #20,21 #327,60 #4,93 #65-74
Emtricitabine met tenofovir alafenamide en rilpivirine #M #J05AR19 #141 #8440 #166120 #22 #60,02 #1182,00 #7390,00 #19,69 #375,30 #6,25 #75 +
Emtricitabine met tenofovir alafenamide en rilpivirine #V #J05AR19 #18 #1360 #27206 #5 #73,70 #1478,00 #5288,00 #20,06 #263,60 #3,58 #15-24
Emtricitabine met tenofovir alafenamide en rilpivirine #V #J05AR19 #353 #19100 #389370 #69 #54,09 #1103,00 #5628,00 #20,39 #276,00 #5,10 #25-44
Emtricitabine met tenofovir alafenamide en rilpivirine #V #J05AR19 #523 #27830 #560400 #95 #53,24 #1072,00 #5877,00 #20,14 #291,80 #5,48 #45-64
Emtricitabine met tenofovir alafenamide en rilpivirine #V #J05AR19 #42 #3010 #62526 #8 #72,46 #1504,00 #7686,00 #20,75 #370,40 #5,11 #65-74
Emtricitabine met tenofovir alafenamide en rilpivirine #V #J05AR19 #9 #777 #15248 #3 #90,00 #1767,00 #4726,00 #19,64 #240,70 #2,67 #75 +
Emtricitabine met tenofoviralafenamide en bictegravir #M #J05AR20 #19 #756 #20134 #2 #39,38 #1049,00 #9624,00 #26,64 #361,20 #9,17 #5-14
Emtricitabine met tenofoviralafenamide en bictegravir #M #J05AR20 #246 #13310 #363320 #52 #54,02 #1475,00 #6992,00 #27,30 #256,10 #4,74 #15-24
Emtricitabine met tenofoviralafenamide en bictegravir #M #J05AR20 #4596 #295400 #7947600 #1011 #64,28 #1729,00 #7862,00 #26,90 #292,20 #4,55 #25-44
Emtricitabine met tenofoviralafenamide en bictegravir #M #J05AR20 #7794 #474200 #12656500 #1528 #60,85 #1624,00 #8283,00 #26,69 #310,40 #5,10 #45-64
Emtricitabine met tenofoviralafenamide en bictegravir #M #J05AR20 #1777 #88010 #2354800 #281 #49,52 #1325,00 #8389,00 #26,76 #313,60 #6,33 #65-74
Emtricitabine met tenofoviralafenamide en bictegravir #M #J05AR20 #463 #19950 #526380 #61 #43,06 #1136,00 #8596,00 #26,39 #325,80 #7,56 #75 +
Emtricitabine met tenofoviralafenamide en bictegravir #V #J05AR20 #22 #1200 #32650 #4 #54,55 #1484,00 #8162,00 #27,21 #300,00 #5,50 #5-14
Emtricitabine met tenofoviralafenamide en bictegravir #V #J05AR20 #85 #5260 #143420 #22 #61,83 #1684,00 #6387,00 #27,24 #234,40 #3,79 #15-24
Emtricitabine met tenofoviralafenamide en bictegravir #V #J05AR20 #1120 #55440 #1484500 #204 #49,48 #1325,00 #7267,00 #26,78 #271,40 #5,48 #25-44
Emtricitabine met tenofoviralafenamide en bictegravir #V #J05AR20 #1775 #87500 #2335500 #294 #49,28 #1315,00 #7941,00 #26,69 #297,50 #6,04 #45-64
Emtricitabine met tenofoviralafenamide en bictegravir #V #J05AR20 #336 #14170 #381220 #48 #42,13 #1134,00 #8010,00 #26,91 #297,70 #7,07 #65-74
Emtricitabine met tenofoviralafenamide en bictegravir #V #J05AR20 #107 #3990 #108430 #12 #37,16 #1009,00 #8959,00 #27,16 #329,80 #8,88 #75 +
Dolutegravir met rilpivirine #M #J05AR21 #94 #5420 #139600 #19 #57,67 #1487,00 #7246,00 #25,78 #281,10 #4,87 #25-44
Dolutegravir met rilpivirine #M #J05AR21 #309 #19460 #501970 #66 #62,92 #1623,00 #7565,00 #25,79 #293,30 #4,66 #45-64
Dolutegravir met rilpivirine #M #J05AR21 #116 #8720 #223730 #25 #75,06 #1926,00 #8775,00 #25,67 #341,90 #4,56 #65-74
Dolutegravir met rilpivirine #M #J05AR21 #32 #2140 #52756 #6 #67,95 #1672,00 #8615,00 #24,61 #350,10 #5,15 #75 +
